transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status,grid_region,smart_meter_id,grid_demand_state,weather_condition,energy_source,carbon_tax_fee
TXN6476,2025-02-14 10:04:33,U6734,Supplier,Sell,53.93,34.03,1835.24,9,High,TDKE,1,Slice_B,Success,Rural_Grid,MTR-0382,Normal,Cloudy,Wind,0.0
TXN1857,2025-02-14 10:02:32,U7800,Dealer,Sell,36.37,30.38,1104.92,30,Low,RSA,0,Slice_A,Pending,North_Zone,MTR-0333,Normal,Clear Night,Coal,163.66
TXN3302,2025-02-14 10:36:12,U1734,Supplier,Buy,64.34,36.21,2329.75,25,Medium,RSA,1,Slice_B,Success,Rural_Grid,MTR-0076,Normal,Stormy,Hydro,0.0
TXN4204,2025-02-14 10:43:23,U8460,Supplier,Buy,55.93,39.3,2198.05,29,Medium,AES,1,Slice_A,Success,South_Zone,MTR-0079,Normal,Sunny,Coal,251.69
TXN1144,2025-02-14 10:13:35,U8433,Supplier,Buy,92.48,35.92,3321.88,23,High,TDKE,1,Slice_C,Pending,South_Zone,MTR-0197,Normal,Cloudy,Coal,416.16
TXN8666,2025-02-14 10:01:27,U6435,Supplier,Sell,29.48,30.2,890.3,6,Low,AES,0,Slice_B,Failed,North_Zone,MTR-0385,Normal,Sunny,Natural Gas,58.96
TXN2140,2025-02-14 10:15:34,U7916,Dealer,Buy,91.59,33.67,3083.84,21,Medium,AES,1,Slice_C,Success,North_Zone,MTR-0069,Normal,Cloudy,Hydro,0.0
TXN5083,2025-02-14 10:10:08,U3103,Dealer,Buy,20.52,38.25,784.89,21,Low,RSA,0,Slice_C,Failed,Metro_Hub,MTR-0349,Normal,Sunny,Hydro,0.0
TXN2114,2025-02-14 10:37:52,U7632,Supplier,Buy,89.26,30.14,2690.3,30,Medium,AES,1,Slice_C,Failed,Metro_Hub,MTR-0236,Normal,Cloudy,Coal,401.67
TXN6273,2025-02-14 10:33:51,U3612,Supplier,Buy,93.16,35.57,3313.7,28,Low,RSA,0,Slice_B,Failed,Metro_Hub,MTR-0234,Normal,Cloudy,Natural Gas,186.32
TXN4418,2025-02-14 10:49:33,U7389,Authority,,0.0,0.0,0.0,21,Low,AES,0,Slice_C,Success,North_Zone,MTR-0145,Normal,Clear Night,Natural Gas,0.0
TXN6722,2025-02-14 10:13:37,U6064,Dealer,Sell,29.98,34.97,1048.4,14,Low,AES,0,Slice_C,Success,South_Zone,MTR-0097,Normal,Heatwave,Solar,0.0
TXN1681,2025-02-14 10:46:54,U9842,Dealer,Buy,52.4,36.22,1897.93,30,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0405,Normal,Stormy,Hydro,0.0
TXN7654,2025-02-14 10:24:24,U2171,Dealer,Buy,85.41,39.64,3385.65,10,Medium,RSA,1,Slice_B,Failed,Metro_Hub,MTR-0298,Normal,Heatwave,Solar,0.0
TXN6281,2025-02-14 10:57:43,U5080,Authority,,0.0,0.0,0.0,12,Low,RSA,0,Slice_A,Pending,North_Zone,MTR-0361,Normal,Sunny,Solar,0.0
TXN2281,2025-02-14 10:30:05,U1480,Authority,,0.0,0.0,0.0,27,High,TDKE,1,Slice_B,Success,Metro_Hub,MTR-0207,Normal,Clear Night,Natural Gas,0.0
TXN6199,2025-02-14 10:12:41,U3278,Supplier,Buy,53.36,38.59,2059.16,10,Low,AES,0,Slice_B,Success,South_Zone,MTR-0442,Normal,Stormy,Natural Gas,106.72
TXN9650,2025-02-14 10:28:49,U2829,Supplier,Buy,44.23,30.63,1354.76,29,Low,AES,0,Slice_B,Failed,Rural_Grid,MTR-0190,Normal,Sunny,Hydro,0.0
TXN2699,2025-02-14 10:53:41,U9064,Authority,,0.0,0.0,0.0,8,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0275,Normal,Clear Night,Wind,0.0
TXN5883,2025-02-14 10:43:57,U6254,Dealer,Buy,38.26,39.4,1507.44,22,High,TDKE,1,Slice_B,Pending,South_Zone,MTR-0391,Normal,Cloudy,Coal,172.17
TXN3915,2025-02-14 10:04:52,U2908,Authority,,0.0,0.0,0.0,11,Low,RSA,0,Slice_B,Failed,North_Zone,MTR-0255,Normal,Sunny,Solar,0.0
TXN7470,2025-02-14 10:06:15,U6078,Supplier,Sell,12.08,33.29,402.14,23,Low,RSA,0,Slice_C,Failed,Rural_Grid,MTR-0321,Normal,Clear Night,Hydro,0.0
TXN5962,2025-02-14 10:15:03,U2356,Supplier,Buy,24.64,37.11,914.39,24,High,TDKE,1,Slice_A,Success,North_Zone,MTR-0194,Normal,Clear Night,Wind,0.0
TXN8639,2025-02-14 10:20:49,U8124,Supplier,Sell,94.37,34.06,3214.24,29,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0152,Normal,Clear Night,Coal,424.67
TXN1110,2025-02-14 10:01:44,U7939,Authority,,0.0,0.0,0.0,28,Medium,RSA,1,Slice_C,Success,North_Zone,MTR-0097,Normal,Heatwave,Hydro,0.0
TXN4091,2025-02-14 10:10:40,U1826,Supplier,Buy,85.02,36.42,3096.43,10,High,TDKE,1,Slice_B,Pending,North_Zone,MTR-0054,Normal,Cloudy,Wind,0.0
TXN1157,2025-02-14 10:17:51,U3564,Authority,,0.0,0.0,0.0,14,Low,RSA,0,Slice_A,Success,Rural_Grid,MTR-0325,Normal,Clear Night,Wind,0.0
TXN4295,2025-02-14 10:27:32,U8906,Dealer,Sell,40.26,35.61,1433.66,12,High,TDKE,1,Slice_C,Success,South_Zone,MTR-0331,Normal,Cloudy,Coal,181.17
TXN1360,2025-02-14 10:36:02,U6197,Authority,,0.0,0.0,0.0,27,Low,RSA,0,Slice_B,Success,South_Zone,MTR-0090,Normal,Heatwave,Natural Gas,0.0
TXN2063,2025-02-14 10:38:52,U4705,Dealer,Sell,64.54,32.77,2114.98,17,Medium,AES,1,Slice_A,Success,Rural_Grid,MTR-0004,Normal,Cloudy,Wind,0.0
TXN3063,2025-02-14 10:40:10,U2901,Authority,,0.0,0.0,0.0,9,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0280,Normal,Cloudy,Hydro,0.0
TXN8138,2025-02-14 10:44:34,U6595,Authority,,0.0,0.0,0.0,11,Low,RSA,0,Slice_B,Success,Rural_Grid,MTR-0428,Normal,Stormy,Natural Gas,0.0
TXN8703,2025-02-14 10:35:34,U7937,Dealer,Buy,56.88,35.95,2044.84,19,Low,RSA,0,Slice_C,Success,Industrial_Park,MTR-0294,Normal,Clear Night,Natural Gas,113.76
TXN5108,2025-02-14 10:37:58,U4491,Dealer,Sell,56.77,34.92,1982.41,9,Medium,AES,1,Slice_A,Pending,Metro_Hub,MTR-0191,Normal,Cloudy,Wind,0.0
TXN6770,2025-02-14 10:04:09,U2561,Supplier,Sell,41.33,34.51,1426.3,16,High,TDKE,1,Slice_A,Failed,North_Zone,MTR-0216,Normal,Clear Night,Hydro,0.0
TXN2247,2025-02-14 10:28:32,U9439,Dealer,Sell,51.19,34.27,1754.28,14,Low,AES,0,Slice_C,Failed,Metro_Hub,MTR-0097,Normal,Heatwave,Hydro,0.0
TXN7837,2025-02-14 10:38:14,U1109,Dealer,Buy,12.33,32.1,395.79,5,Low,AES,0,Slice_C,Failed,Rural_Grid,MTR-0184,Normal,Stormy,Natural Gas,24.66
TXN8546,2025-02-14 10:49:47,U1943,Authority,,0.0,0.0,0.0,14,Medium,RSA,1,Slice_B,Failed,South_Zone,MTR-0462,Normal,Cloudy,Coal,0.0
TXN6443,2025-02-14 10:20:15,U5732,Dealer,Sell,89.54,31.97,2862.59,20,High,TDKE,1,Slice_A,Failed,Rural_Grid,MTR-0414,Normal,Clear Night,Hydro,0.0
TXN4358,2025-02-14 10:01:50,U6030,Dealer,Buy,56.8,32.98,1873.26,9,Low,RSA,0,Slice_A,Failed,Metro_Hub,MTR-0160,Normal,Sunny,Coal,255.6
TXN5669,2025-02-14 10:28:39,U3568,Dealer,Sell,30.87,35.5,1095.88,12,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0304,Normal,Cloudy,Coal,138.91
TXN7000,2025-02-14 10:52:11,U7410,Dealer,Sell,90.43,39.82,3600.92,27,Medium,RSA,1,Slice_C,Success,North_Zone,MTR-0385,Normal,Clear Night,Coal,406.94
TXN6742,2025-02-14 10:08:45,U4997,Authority,,0.0,0.0,0.0,8,Medium,RSA,1,Slice_B,Pending,South_Zone,MTR-0379,Normal,Clear Night,Natural Gas,0.0
TXN4435,2025-02-14 10:48:03,U3801,Authority,,0.0,0.0,0.0,24,Low,RSA,0,Slice_B,Pending,Metro_Hub,MTR-0486,Normal,Heatwave,Solar,0.0
TXN6796,2025-02-14 10:21:21,U4897,Authority,,0.0,0.0,0.0,12,Medium,AES,1,Slice_B,Pending,Rural_Grid,MTR-0025,Normal,Stormy,Coal,0.0
TXN5136,2025-02-14 10:04:54,U4093,Authority,,0.0,0.0,0.0,5,Medium,RSA,1,Slice_B,Success,Rural_Grid,MTR-0039,Normal,Cloudy,Wind,0.0
TXN3089,2025-02-14 10:38:59,U8945,Authority,,0.0,0.0,0.0,9,Low,AES,0,Slice_A,Success,Metro_Hub,MTR-0472,Normal,Sunny,Natural Gas,0.0
TXN4040,2025-02-14 10:08:25,U3367,Dealer,Sell,90.34,30.08,2717.43,12,High,TDKE,1,Slice_C,Failed,Industrial_Park,MTR-0400,Normal,Heatwave,Natural Gas,180.68
TXN3260,2025-02-14 10:35:51,U9217,Authority,,0.0,0.0,0.0,24,Low,RSA,0,Slice_A,Failed,Industrial_Park,MTR-0013,Normal,Sunny,Natural Gas,0.0
TXN3965,2025-02-14 10:46:05,U8107,Dealer,Buy,67.15,31.39,2107.84,18,High,TDKE,1,Slice_A,Failed,Rural_Grid,MTR-0191,Normal,Clear Night,Coal,302.18
TXN5706,2025-02-14 10:07:27,U1396,Supplier,Sell,52.65,36.43,1918.04,15,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0055,Normal,Heatwave,Solar,0.0
TXN7436,2025-02-14 10:13:05,U8935,Supplier,Buy,93.18,37.31,3476.55,9,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0031,Normal,Sunny,Solar,0.0
TXN6482,2025-02-14 10:48:38,U8721,Dealer,Buy,56.33,36.65,2064.49,5,Low,RSA,0,Slice_C,Failed,Industrial_Park,MTR-0029,Normal,Sunny,Solar,0.0
TXN4661,2025-02-14 10:27:02,U2470,Supplier,Sell,95.96,31.87,3058.25,11,Low,AES,0,Slice_C,Failed,South_Zone,MTR-0474,Normal,Heatwave,Natural Gas,191.92
TXN8140,2025-02-14 10:41:08,U2455,Authority,,0.0,0.0,0.0,7,Low,AES,0,Slice_C,Failed,Rural_Grid,MTR-0403,Normal,Stormy,Coal,0.0
TXN2703,2025-02-14 10:32:23,U5905,Supplier,Sell,73.16,37.14,2717.16,29,Medium,AES,1,Slice_B,Success,Industrial_Park,MTR-0090,Normal,Cloudy,Natural Gas,146.32
TXN1395,2025-02-14 10:17:09,U2816,Dealer,Buy,76.14,32.19,2450.95,17,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0143,Normal,Stormy,Coal,342.63
TXN5692,2025-02-14 10:05:22,U2125,Supplier,Buy,54.17,36.52,1978.29,12,Low,AES,0,Slice_C,Failed,Rural_Grid,MTR-0490,Normal,Stormy,Coal,243.77
TXN2163,2025-02-14 10:45:45,U4669,Authority,,0.0,0.0,0.0,26,Medium,RSA,1,Slice_C,Success,Rural_Grid,MTR-0204,Normal,Sunny,Hydro,0.0
TXN4995,2025-02-14 10:29:28,U6363,Supplier,Buy,48.11,35.19,1692.99,20,High,TDKE,1,Slice_C,Failed,South_Zone,MTR-0459,Normal,Heatwave,Natural Gas,96.22
TXN4629,2025-02-14 10:04:55,U1492,Dealer,Buy,92.23,35.42,3266.79,16,Medium,AES,1,Slice_B,Pending,North_Zone,MTR-0158,Normal,Heatwave,Solar,0.0
TXN5250,2025-02-14 10:19:33,U9454,Supplier,Buy,89.27,38.96,3477.96,7,Low,RSA,0,Slice_A,Pending,Industrial_Park,MTR-0310,Normal,Cloudy,Natural Gas,178.54
TXN5385,2025-02-14 10:33:00,U5765,Authority,,0.0,0.0,0.0,5,Medium,AES,1,Slice_A,Success,North_Zone,MTR-0336,Normal,Heatwave,Hydro,0.0
TXN9616,2025-02-14 10:25:15,U4323,Dealer,Sell,32.36,31.46,1018.05,5,Low,RSA,0,Slice_B,Pending,Industrial_Park,MTR-0442,Normal,Cloudy,Wind,0.0
TXN3472,2025-02-14 10:54:26,U1821,Authority,,0.0,0.0,0.0,19,High,TDKE,1,Slice_B,Pending,Industrial_Park,MTR-0125,Normal,Clear Night,Natural Gas,0.0
TXN4973,2025-02-14 10:08:20,U9734,Authority,,0.0,0.0,0.0,16,Low,RSA,0,Slice_A,Failed,South_Zone,MTR-0041,Normal,Cloudy,Wind,0.0
TXN2659,2025-02-14 10:35:34,U8133,Dealer,Sell,29.95,33.58,1005.72,17,High,TDKE,1,Slice_C,Pending,South_Zone,MTR-0150,Normal,Sunny,Coal,134.78
TXN9804,2025-02-14 10:33:35,U5619,Dealer,Buy,32.89,37.29,1226.47,23,High,TDKE,1,Slice_C,Success,South_Zone,MTR-0021,Normal,Stormy,Coal,148.0
TXN5160,2025-02-14 10:09:43,U7326,Authority,,0.0,0.0,0.0,29,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0102,Normal,Cloudy,Coal,0.0
TXN6031,2025-02-14 10:17:23,U5907,Authority,,0.0,0.0,0.0,11,High,TDKE,1,Slice_B,Success,Rural_Grid,MTR-0145,Normal,Heatwave,Coal,0.0
TXN1298,2025-02-14 10:57:49,U7071,Supplier,Sell,69.01,39.55,2729.35,21,Low,RSA,0,Slice_A,Success,Rural_Grid,MTR-0061,Normal,Stormy,Natural Gas,138.02
TXN4693,2025-02-14 10:43:28,U8429,Supplier,Buy,59.61,39.89,2377.84,15,Low,RSA,0,Slice_B,Failed,Industrial_Park,MTR-0020,Normal,Heatwave,Coal,268.25
TXN9803,2025-02-14 10:01:36,U9050,Dealer,Sell,40.46,36.88,1492.16,19,High,TDKE,1,Slice_A,Pending,Industrial_Park,MTR-0086,Normal,Clear Night,Hydro,0.0
TXN2712,2025-02-14 10:31:16,U9401,Dealer,Sell,99.64,33.24,3312.03,6,High,TDKE,1,Slice_B,Pending,North_Zone,MTR-0345,Normal,Cloudy,Coal,448.38
TXN8804,2025-02-14 10:09:09,U3187,Dealer,Buy,33.53,34.12,1144.04,14,High,TDKE,1,Slice_A,Success,North_Zone,MTR-0204,Normal,Cloudy,Hydro,0.0
TXN1208,2025-02-14 10:30:26,U7464,Supplier,Sell,61.62,39.58,2438.92,29,Medium,RSA,1,Slice_C,Success,South_Zone,MTR-0045,Normal,Sunny,Natural Gas,123.24
TXN4385,2025-02-14 10:20:26,U4736,Supplier,Sell,51.72,38.57,1994.84,28,Medium,AES,1,Slice_A,Pending,South_Zone,MTR-0154,Normal,Heatwave,Coal,232.74
TXN7304,2025-02-14 10:27:50,U5059,Supplier,Sell,20.77,39.65,823.53,5,Medium,RSA,1,Slice_C,Pending,Metro_Hub,MTR-0434,Normal,Sunny,Solar,0.0
TXN9143,2025-02-14 10:52:49,U7718,Supplier,Sell,15.13,36.2,547.71,30,High,TDKE,1,Slice_B,Failed,South_Zone,MTR-0382,Normal,Heatwave,Hydro,0.0
TXN3730,2025-02-14 10:23:49,U2393,Authority,,0.0,0.0,0.0,24,Low,AES,0,Slice_A,Pending,South_Zone,MTR-0481,Normal,Heatwave,Solar,0.0
TXN7112,2025-02-14 10:29:16,U6625,Dealer,Buy,50.96,35.55,1811.63,25,High,TDKE,1,Slice_B,Success,North_Zone,MTR-0038,Normal,Heatwave,Solar,0.0
TXN5233,2025-02-14 10:46:30,U9993,Dealer,Sell,49.01,34.7,1700.65,24,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0379,Normal,Stormy,Natural Gas,98.02
TXN4878,2025-02-14 10:39:48,U6565,Authority,,0.0,0.0,0.0,6,High,TDKE,1,Slice_C,Pending,Rural_Grid,MTR-0322,Normal,Clear Night,Coal,0.0
TXN7330,2025-02-14 10:45:09,U3569,Authority,,0.0,0.0,0.0,17,High,TDKE,1,Slice_C,Success,Industrial_Park,MTR-0367,Normal,Heatwave,Hydro,0.0
TXN5329,2025-02-14 10:06:07,U4743,Supplier,Buy,27.37,38.4,1051.01,19,Low,RSA,0,Slice_A,Pending,Rural_Grid,MTR-0300,Normal,Heatwave,Coal,123.17
TXN2161,2025-02-14 10:12:03,U1258,Dealer,Buy,78.91,30.24,2386.24,20,Medium,AES,1,Slice_B,Failed,North_Zone,MTR-0221,Normal,Heatwave,Solar,0.0
TXN6231,2025-02-14 10:11:56,U4858,Supplier,Sell,93.47,34.64,3237.8,8,High,TDKE,1,Slice_B,Pending,Industrial_Park,MTR-0493,Normal,Clear Night,Hydro,0.0
TXN9707,2025-02-14 10:50:07,U5637,Authority,,0.0,0.0,0.0,26,Medium,AES,1,Slice_C,Pending,North_Zone,MTR-0354,Normal,Stormy,Coal,0.0
TXN1159,2025-02-14 10:00:13,U9509,Dealer,Buy,84.54,33.56,2837.16,9,High,TDKE,1,Slice_A,Pending,Metro_Hub,MTR-0250,Normal,Sunny,Hydro,0.0
TXN1341,2025-02-14 10:45:31,U8840,Supplier,Sell,53.37,33.78,1802.84,30,High,TDKE,1,Slice_C,Failed,Metro_Hub,MTR-0286,Normal,Sunny,Solar,0.0
TXN7371,2025-02-14 10:51:54,U7247,Supplier,Sell,28.15,35.17,990.04,19,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0106,Normal,Stormy,Natural Gas,56.3
TXN1748,2025-02-14 10:54:57,U8191,Authority,,0.0,0.0,0.0,14,Medium,RSA,1,Slice_A,Success,South_Zone,MTR-0062,Normal,Heatwave,Hydro,0.0
TXN2412,2025-02-14 10:02:43,U8694,Supplier,Sell,27.16,33.67,914.48,12,Low,RSA,0,Slice_B,Success,North_Zone,MTR-0266,Normal,Stormy,Natural Gas,54.32
TXN5425,2025-02-14 10:21:04,U2482,Dealer,Sell,81.17,33.69,2734.62,23,Low,AES,0,Slice_A,Pending,North_Zone,MTR-0364,Normal,Clear Night,Natural Gas,162.34
TXN3288,2025-02-14 10:03:53,U4231,Supplier,Buy,91.2,30.72,2801.66,5,Low,RSA,0,Slice_B,Pending,South_Zone,MTR-0010,Normal,Sunny,Solar,0.0
TXN6115,2025-02-14 10:50:59,U7557,Supplier,Buy,10.94,34.75,380.16,26,Low,RSA,0,Slice_A,Success,Industrial_Park,MTR-0114,Normal,Cloudy,Natural Gas,21.88
TXN3175,2025-02-14 10:53:45,U9500,Dealer,Sell,12.93,32.74,423.33,8,Medium,AES,1,Slice_C,Pending,Metro_Hub,MTR-0368,Normal,Heatwave,Coal,58.19
TXN2210,2025-02-14 10:02:24,U2491,Dealer,Buy,14.83,33.71,499.92,15,Low,AES,0,Slice_B,Failed,Rural_Grid,MTR-0135,Normal,Heatwave,Hydro,0.0
TXN1358,2025-02-14 10:03:05,U6354,Supplier,Buy,55.79,34.08,1901.32,30,Low,RSA,0,Slice_A,Failed,Industrial_Park,MTR-0266,Normal,Stormy,Natural Gas,111.58
TXN7300,2025-02-14 10:09:34,U9920,Supplier,Buy,82.9,32.62,2704.2,19,Medium,RSA,1,Slice_C,Success,Industrial_Park,MTR-0029,Normal,Heatwave,Solar,0.0
TXN6893,2025-02-14 10:33:49,U3725,Dealer,Buy,69.64,30.63,2133.07,22,High,TDKE,1,Slice_C,Pending,Rural_Grid,MTR-0048,Normal,Clear Night,Hydro,0.0
TXN8878,2025-02-14 10:28:21,U9832,Supplier,Buy,57.6,32.32,1861.63,15,Medium,AES,1,Slice_C,Pending,Industrial_Park,MTR-0124,Normal,Cloudy,Wind,0.0
TXN2844,2025-02-14 10:41:31,U6682,Dealer,Sell,91.33,35.55,3246.78,12,High,TDKE,1,Slice_C,Failed,North_Zone,MTR-0365,Normal,Stormy,Wind,0.0
TXN3941,2025-02-14 10:31:36,U9492,Supplier,Sell,47.11,34.69,1634.25,23,Medium,RSA,1,Slice_C,Success,North_Zone,MTR-0152,Normal,Stormy,Hydro,0.0
TXN8621,2025-02-14 10:46:58,U6938,Supplier,Buy,75.76,35.18,2665.24,28,Low,RSA,0,Slice_B,Pending,North_Zone,MTR-0417,Normal,Sunny,Solar,0.0
TXN3343,2025-02-14 10:08:05,U7240,Dealer,Sell,57.31,35.52,2035.65,17,Low,RSA,0,Slice_C,Success,North_Zone,MTR-0468,Normal,Heatwave,Natural Gas,114.62
TXN3047,2025-02-14 10:03:30,U6403,Dealer,Buy,55.51,38.0,2109.38,9,Low,RSA,0,Slice_B,Success,North_Zone,MTR-0110,Normal,Clear Night,Wind,0.0
TXN1078,2025-02-14 10:10:42,U3398,Dealer,Sell,58.1,33.22,1930.08,15,Low,RSA,0,Slice_C,Failed,Industrial_Park,MTR-0166,Normal,Sunny,Natural Gas,116.2
TXN1351,2025-02-14 10:47:29,U9731,Dealer,Sell,22.07,38.57,851.24,28,Medium,AES,1,Slice_C,Failed,Metro_Hub,MTR-0126,Normal,Clear Night,Natural Gas,44.14
TXN3952,2025-02-14 10:30:09,U7495,Dealer,Sell,73.91,34.56,2554.33,17,High,TDKE,1,Slice_B,Success,Metro_Hub,MTR-0380,Normal,Stormy,Hydro,0.0
TXN2319,2025-02-14 10:59:43,U8723,Authority,,0.0,0.0,0.0,25,Low,AES,0,Slice_B,Success,Industrial_Park,MTR-0398,Normal,Cloudy,Hydro,0.0
TXN2542,2025-02-14 10:42:12,U9826,Authority,,0.0,0.0,0.0,6,Low,RSA,0,Slice_B,Failed,Rural_Grid,MTR-0419,Normal,Cloudy,Coal,0.0
TXN1984,2025-02-14 10:53:44,U7164,Authority,,0.0,0.0,0.0,23,Low,AES,0,Slice_C,Success,North_Zone,MTR-0430,Normal,Sunny,Solar,0.0
TXN5015,2025-02-14 10:09:27,U4179,Supplier,Sell,72.39,32.4,2345.44,27,Medium,RSA,1,Slice_C,Success,North_Zone,MTR-0458,Normal,Clear Night,Natural Gas,144.78
TXN2342,2025-02-14 10:51:16,U8808,Dealer,Buy,16.28,37.7,613.76,5,Low,AES,0,Slice_B,Success,Industrial_Park,MTR-0168,Normal,Sunny,Hydro,0.0
TXN3913,2025-02-14 10:07:45,U7461,Dealer,Buy,53.97,36.69,1980.16,25,High,TDKE,1,Slice_C,Failed,South_Zone,MTR-0059,Normal,Heatwave,Solar,0.0
TXN4648,2025-02-14 10:37:23,U3100,Authority,,0.0,0.0,0.0,19,High,TDKE,1,Slice_A,Pending,Industrial_Park,MTR-0500,Normal,Sunny,Hydro,0.0
TXN1257,2025-02-14 10:41:22,U6496,Authority,,0.0,0.0,0.0,17,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0265,Normal,Cloudy,Wind,0.0
TXN8152,2025-02-14 10:39:58,U4034,Dealer,Buy,44.5,37.97,1689.66,18,High,TDKE,1,Slice_B,Success,Metro_Hub,MTR-0328,Normal,Heatwave,Solar,0.0
TXN7957,2025-02-14 10:25:41,U4653,Authority,,0.0,0.0,0.0,5,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0132,Normal,Stormy,Coal,0.0
TXN7311,2025-02-14 10:28:53,U4336,Dealer,Buy,25.7,35.28,906.7,5,High,TDKE,1,Slice_A,Success,North_Zone,MTR-0243,Normal,Cloudy,Hydro,0.0
TXN8740,2025-02-14 10:03:45,U7718,Dealer,Buy,16.42,30.66,503.44,26,High,TDKE,1,Slice_C,Success,Metro_Hub,MTR-0474,Normal,Stormy,Coal,73.89
TXN7382,2025-02-14 10:07:41,U3621,Dealer,Buy,28.17,30.91,870.73,23,Medium,RSA,1,Slice_C,Pending,Industrial_Park,MTR-0095,Normal,Clear Night,Natural Gas,56.34
TXN8237,2025-02-14 10:23:58,U2330,Authority,,0.0,0.0,0.0,30,Low,RSA,0,Slice_A,Success,Metro_Hub,MTR-0439,Normal,Cloudy,Wind,0.0
TXN9683,2025-02-14 10:46:30,U6592,Authority,,0.0,0.0,0.0,23,Medium,AES,1,Slice_B,Success,North_Zone,MTR-0464,Normal,Sunny,Solar,0.0
TXN7267,2025-02-14 10:31:11,U2241,Dealer,Buy,21.97,36.82,808.94,12,Medium,AES,1,Slice_C,Success,Rural_Grid,MTR-0136,Normal,Cloudy,Natural Gas,43.94
TXN4902,2025-02-14 10:07:08,U4929,Supplier,Sell,38.11,39.14,1491.63,24,High,TDKE,1,Slice_C,Success,North_Zone,MTR-0468,Normal,Sunny,Coal,171.5
TXN6390,2025-02-14 10:46:08,U4716,Dealer,Sell,60.45,38.39,2320.68,11,Low,AES,0,Slice_C,Pending,North_Zone,MTR-0166,Normal,Heatwave,Hydro,0.0
TXN6911,2025-02-14 10:02:40,U1213,Dealer,Buy,99.97,30.71,3070.08,14,Low,AES,0,Slice_C,Pending,Rural_Grid,MTR-0146,Normal,Sunny,Solar,0.0
TXN5909,2025-02-14 10:22:46,U2021,Dealer,Buy,78.83,33.87,2669.97,30,Low,AES,0,Slice_C,Success,North_Zone,MTR-0177,Normal,Stormy,Wind,0.0
TXN5653,2025-02-14 10:27:52,U1646,Supplier,Buy,44.55,33.96,1512.92,9,High,TDKE,1,Slice_C,Pending,South_Zone,MTR-0037,Normal,Stormy,Coal,200.47
TXN6096,2025-02-14 10:32:13,U3272,Supplier,Sell,26.19,33.04,865.32,6,Medium,RSA,1,Slice_B,Success,Metro_Hub,MTR-0488,Normal,Heatwave,Hydro,0.0
TXN8887,2025-02-14 10:52:53,U6545,Authority,,0.0,0.0,0.0,11,Low,RSA,0,Slice_B,Failed,South_Zone,MTR-0391,Normal,Sunny,Coal,0.0
TXN8966,2025-02-14 10:48:17,U1906,Supplier,Buy,84.27,33.0,2780.91,9,High,TDKE,1,Slice_C,Success,Industrial_Park,MTR-0011,Normal,Clear Night,Coal,379.21
TXN9362,2025-02-14 10:41:52,U4346,Dealer,Sell,92.92,36.05,3349.77,9,High,TDKE,1,Slice_C,Pending,Metro_Hub,MTR-0130,Normal,Cloudy,Wind,0.0
TXN7090,2025-02-14 10:16:41,U5938,Dealer,Buy,39.65,34.06,1350.48,5,Medium,AES,1,Slice_B,Success,North_Zone,MTR-0167,Normal,Heatwave,Solar,0.0
TXN7488,2025-02-14 10:30:45,U6196,Supplier,Sell,89.31,36.21,3233.92,29,Low,AES,0,Slice_B,Success,North_Zone,MTR-0026,Normal,Cloudy,Natural Gas,178.62
TXN1628,2025-02-14 10:54:32,U4187,Supplier,Buy,10.81,30.17,326.14,13,Low,RSA,0,Slice_C,Success,Industrial_Park,MTR-0423,Normal,Clear Night,Coal,48.65
TXN6444,2025-02-14 10:07:26,U1035,Dealer,Buy,90.9,37.19,3380.57,15,High,TDKE,1,Slice_A,Failed,Metro_Hub,MTR-0377,Normal,Heatwave,Solar,0.0
TXN8689,2025-02-14 10:11:34,U7476,Supplier,Sell,22.9,31.02,710.36,19,Medium,AES,1,Slice_A,Pending,North_Zone,MTR-0321,Normal,Clear Night,Coal,103.05
TXN5008,2025-02-14 10:52:04,U6461,Supplier,Buy,43.23,34.97,1511.75,10,High,TDKE,1,Slice_C,Pending,Metro_Hub,MTR-0414,Normal,Clear Night,Hydro,0.0
TXN5258,2025-02-14 10:12:38,U5125,Supplier,Sell,23.43,33.25,779.05,23,High,TDKE,1,Slice_C,Failed,Industrial_Park,MTR-0159,Normal,Clear Night,Coal,105.44
TXN6175,2025-02-14 10:41:57,U9056,Supplier,Sell,99.24,30.9,3066.52,22,Medium,RSA,1,Slice_C,Pending,Rural_Grid,MTR-0036,Normal,Heatwave,Solar,0.0
